r Qm L_r M_r T P rho kap eps clim rcf dlPdlT 
61436814915.062546 1.1135509305204572e-05 3.826e+33 1.988977851471992e+33 353621.26292958454 15177768820.368664 0.00030841325169817625 29.542899924982191 1.4795984240387511e-18 " " c 4.5973397977372539
61505613140.051414 1.063850615456996e-05 3.826e+33 1.9889788400112588e+33 349845.27659164264 14446861125.613779 0.00029672468154115527 29.7323972725696 1.2078382430939047e-18 " " c 4.5974290043548915
61574411365.040283 1.0159346717442119e-05 3.826e+33 1.9889797930593791e+33 346077.86231570912 13745340084.064415 0.00028538455786542526 29.924777959060545 9.8367164703704644e-19 " " c 4.5975182492951872
61643209590.029152 9.6975459893400284e-06 3.826e+33 1.9889807115810274e+33 342318.99231602182 13072247668.838531 0.0002743851285158974 30.120115413283241 7.9918080346392504e-19 " " c 4.5976075344705807
61712007815.018021 9.2526280138782724e-06 3.826e+33 1.9889815965228805e+33 338568.63895316323 12426650493.08095 0.00026371876498888395 30.318485681025489 6.4769381685297797e-19 " " c 4.5976968617780472
61780806040.006889 8.8241257858445721e-06 3.826e+33 1.9889824488138121e+33 334826.77473407658 11807639310.697989 0.00025337796088596086 30.519967545432827 5.2360020001005076e-19 " " c 4.5977862330986241
61849604264.995758 8.4115811519458461e-06 3.826e+33 1.9889832693650889e+33 331093.37231211783 11214328525.696157 0.00024335533038775714 30.724642654217529 4.2219191939631336e-19 " " c 4.5978756502957641
61918402489.984627 8.0145447142188075e-06 3.826e+33 1.9889840590705635e+33 327368.40448714542 10645855709.981857 0.00023364360674743505 30.932595654137081 3.3952672023434296e-19 " " c 4.5979651152149872
61987200714.973495 7.6325757324413601e-06 3.826e+33 1.9889848188068684e+33 323651.8442056498 10101381129.481344 0.00022423564080362987 31.143914333236612 2.7231082846064522e-19 " " c 4.598054629682534
62055998939.962364 7.2652420282093289e-06 3.826e+33 1.988985549433606e+33 319943.66456092463 9580087278.442522 0.00021512439951261962 31.358689771389127 2.1779847535612795e-19 " " c 4.598144195504184
62124797164.951233 6.9121198893462577e-06 3.826e+33 1.9889862517935402e+33 316243.83879328193 9081178421.7823391 0.00020630296449950246 31.577016499709853 1.7370600118737276e-19 " " c 4.5982338144638888
62193595389.940102 6.5727939746462738e-06 3.826e+33 1.9889869267127846e+33 312552.3402903133 8603880145.3457832 0.00019776453062815902 31.798992669467804 1.3813857021968503e-19 " " c 4.598323488322289
62262393614.92897 6.2468572193941085e-06 3.826e+33 1.9889875750009908e+33 308869.1425872001 8147438913.9446402 0.0001895024045897832 32.024720231168224 1.095277744719431e-19 " " c 4.5984132188156552
62331191839.917839 5.9339107407740954e-06 3.826e+33 1.9889881974515366e+33 305194.21936707495 7711121637.0462894 0.00018151000350976861 32.254305124535719 8.6578620719519344e-20 " " c 4.5985030076539903
62399990064.906708 5.6335637453885923e-06 3.826e+33 1.9889887948417105e+33 301527.54446143779 7294215241.9849129 0.00017378085357273924 32.487857480188218 6.8224587377799426e-20 " " c 4.5985928565191276
62468788289.895576 5.3454334354441357e-06 3.826e+33 1.988989367932897e+33 297869.09185062902 6896026254.5695505 0.00016630858866551967 32.725491833859273 5.3589607615789689e-20 " " c 4.5986827670633641
62537586514.884445 5.0691449166029301e-06 3.826e+33 1.9889899174707609e+33 294218.83566436375 6515880386.9654446 0.00015908694903784076 32.967327354098643 4.1955984717400041e-20 " " c 4.5987727409069894
62606384739.873314 4.8043311065004701e-06 3.826e+33 1.9889904441854293e+33 290576.75018233043 6153122132.7271051 0.00015210977998058261 33.213488084462121 3.2737377466327878e-20 " " c 4.5988627796367307
62675182964.862183 4.5506326427080523e-06 3.826e+33 1.9889909487916739e+33 286942.80983485776 5807114368.8634815 0.00014537103052135881 33.464103201289134 2.5456109115049185e-20 " " c 4.5989528848032126
62743981189.851051 4.3076977922495985e-06 3.826e+33 1.9889914319890913e+33 283316.989203654 5477237964.8175278 0.00013886475213725056 33.719307288264474 1.9724155059086349e-20 " " c 4.5990430579191361
62812779414.83992 4.0751823614515459e-06 3.826e+33 1.9889918944622832e+33 279699.26302262372 5162891398.2443466 0.00013258509748450162 33.979240629066403 1.522725325360638e-20 " " c 4.5991333004563018
62881577639.828789 3.852749605792738e-06 3.826e+33 1.9889923368810341e+33 276089.606178766 4863490377.4739332 0.00012652631914499056 34.244049519522491 1.1711659103724332e-20 " " c 4.5992236138436553
62950375864.817657 3.6400701406424929e-06 3.826e+33 1.9889927599004903e+33 272487.99371316039 4578467470.5463619 0.00012068276838929763 34.513886600822822 8.9731343131199493e-21 " " c 4.5993139994644432
63019174089.806526 3.4368218523317395e-06 3.826e+33 1.9889931641613358e+33 268894.40082204575 4307271740.7090425 0.00011504889395619085 34.788911215485747 6.8478181381758566e-21 " " c 4.5994044586543357
63087972314.795395 3.2426898100013091e-06 3.826e+33 1.988993550289968e+33 265308.80285799858 4049368388.2674179 0.00010961924084835565 35.069289787928412 5.204680698675225e-21 " " c 4.599494992697867
63156770539.784264 3.0573661775612493e-06 3.826e+33 1.988993918898673e+33 261731.17533121724 3804238398.6822071 0.00010438844914419963 35.355196231671783 3.9393023650822364e-21 " " c 4.5995856028271005
63225568764.773132 2.8805501262052502e-06 3.826e+33 1.9889942705857991e+33 258161.49391092028 3571378196.8079753 9.935125282556481e-05 35.6468123854034 2.9687616025167683e-21 " " c 4.5996762902184374
63294366989.762001 2.7119477473691589e-06 3.826e+33 1.9889946059359305e+33 254599.73442686605 3350299307.1694822 9.4502478621185827e-05 35.944328480338982 2.2274467396571381e-21 " " c 4.5997670559910135
63363165214.75087 2.5512719669107398e-06 3.826e+33 1.988994925520058e+33 251045.87287100314 3140528020.1738777 8.9837044865734568e-05 36.247943641563701 1.6636356033529287e-21 " " c 4.5998579012049117
63431963439.739738 2.3982424577351225e-06 3.826e+33 1.9889952298957517e+33 247499.8853992612 2941605064.1584239 8.5349960374296702e-05 36.557866426302049 1.2367114001864297e-21 " " c 4.5999488268597819
63500761664.728607 2.2525855553068297e-06 3.826e+33 1.9889955196073305e+33 243961.74833349249 2753085283.1749797 8.1036323332129017e-05 36.87431540236409 9.1490415226264134e-22 " " c 4.6000398338943116
63569559889.717476 2.114034172384649e-06 3.826e+33 1.9889957951860312e+33 240431.43816357647 2574537320.4140382 7.6891320199549986e-05 37.197519770348116 6.7346486449762235e-22 " " c 4.6001309231867547
63638358114.706345 1.9823277134234374e-06 3.826e+33 1.9889960571501781e+33 236908.93154969969 2405543307.1726069 7.2910224631821436e-05 37.527720033553315 4.9319481958412498e-22 " " c 4.6002220955563047
63707156339.695213 1.8572119909743279e-06 3.826e+33 1.9889963060053501e+33 233394.20532482557 2245698557.2717047 6.9088396413881131e-05 37.865168719971386 3.5926532168812381e-22 " " c 4.6003133517666273
63775954564.684082 1.7384391415298239e-06 3.826e+33 1.9889965422445477e+33 229887.23649737012 2094611266.8307133 6.5421280409792319e-05 38.21013116119375 2.6027415483188157e-22 " " c 4.6004046925311988
63844752789.672951 1.6257675419240059e-06 3.826e+33 1.9889967663483593e+33 226388.00225410052 1951902219.3072321 6.1904405526779172e-05 38.562886333595358 1.8749426247057232e-22 " " c 4.6004961185216597
63913551014.661819 1.5189617265098931e-06 3.826e+33 1.9889969787851261e+33 222896.47996327662 1817204495.7124956 5.8533383693722096e-05 38.923727767744985 1.3427793226660581e-22 " " c 4.6005876303796462
63982349239.650688 1.4177923041147622e-06 3.826e+33 1.9889971800111072e+33 219412.64717805697 1690163189.9137752 5.5303908853990936e-05 39.292964532655901 9.5586295226969452e-23 " " c 4.6006792287335818
64051147464.639557 1.3220358758836426e-06 3.826e+33 1.988997370470643e+33 215936.48164019387 1570435128.9365335 5.2211755972499049e-05 39.67092230223934 6.761940473252304e-23 " " c 4.6007709142212247
64119945689.628426 1.2314749530117908e-06 3.826e+33 1.9889975505963186e+33 212467.9612840451 1457688598.1804118 4.9252780056865715e-05 40.057944512168874 4.7526707986495723e-23 " " c 4.6008626875205172
64188743914.617294 1.1458978754763649e-06 3.826e+33 1.9889977208091257e+33 209007.06424093345 1351603071.4644213 4.6422915192579195e-05 40.454393616320893 3.3181498149293949e-23 " " c 4.600954549389769
64257542139.606163 1.0650987308791215e-06 3.826e+33 1.9889978815186243e+33 205553.76884388924 1251868945.8179646 4.3718173592057996e-05 40.860652453041929 2.3006059194009751e-23 " " c 4.6010465007214867
64326340364.595032 9.8887727328911268e-07 3.826e+33 1.9889980331231034e+33 202108.05363281653 1158187280.9355545 4.1134644657512921e-05 41.277125732725345 1.5836790031521651e-23 " " c 4.6011385426118503
64395138589.5839 9.1703884275151637e-07 3.826e+33 1.9889981760097418e+33 198669.89736012882 1070269543.2142937 3.8668494057517895e-05 41.70424165958331 1.0820707893152331e-23 " " c 4.6012306764521655
64463936814.572769 8.4939428501851211e-07 3.826e+33 1.9889983105547671e+33 195239.27899690796 987837354.29436398 3.6315962817203407e-05 42.142453702097917 7.3364587697548495e-24 " " c 4.6013229040471373
64532735039.561638 7.8575987205731224e-07 3.826e+33 1.9889984371236146e+33 191816.17773964768 910622244.02391994 3.4073366421991887e-05 42.592242528462315 4.9343692253483496e-24 " " c 4.6014152277681228
64601533264.550507 7.2595722222512649e-07 3.826e+33 1.9889985560710851e+33 188400.57301765401 838365407.77091062 3.193709393480094e-05 43.054118125412437 3.2912137995493116e-24 " " c 4.6015076507519641
64670331489.539375 6.6981322099923801e-07 3.826e+33 1.9889986677415036e+33 184992.44450118695 770817468.00544167 2.9903607126646281e-05 43.528622121247579 2.1762917690028645e-24 " " c 4.6016001771583603
64739129714.528244 6.1715994237321325e-07 3.826e+33 1.9889987724688748e+33 181591.7721104438 707738240.07736409 2.7969439620583416e-05 44.016330336592333 1.4261452876066845e-24 " " c 4.6016928125021819
64807927939.517113 5.6783456958697798e-07 3.826e+33 1.9889988705770413e+33 178198.53602550246 648896502.11481106 2.6131196048933812e-05 44.517855589625711 9.2584065731653698e-25 " " c 4.601785564085441
64876726164.505981 5.2167931763325015e-07 3.826e+33 1.9889989623798373e+33 174812.71669736825 594069768.97041798 2.4385551223748969e-05 45.033850786164002 5.9520312413658669e-25 " " c 4.6018784415564928
64945524389.49485 4.7854135465374981e-07 3.826e+33 1.9889990481812458e+33 171434.29486029636 543044070.142941 2.2729249320473716e-05 45.565012329220004 3.7876599225646254e-25 " " c 4.6019714576374158
65014322614.483719 4.3827272411256502e-07 3.826e+33 1.9889991282755518e+33 168063.25154560068 495613731.60294235 2.1159103074778125e-05 46.112083887569064 2.3848594401397481e-25 " " c 4.6020646290714682
65083120839.472588 4.0073026785769628e-07 3.826e+33 1.9889992029474974e+33 164699.56809720784 451581161.45213413 1.9671992992536635e-05 46.675860568556288 1.4850387404425401e-25 " " c 4.6021579778599584
65151919064.461456 3.6577554785033328e-07 3.826e+33 1.9889992724724354e+33 161343.2261892774 410756639.34686291 1.8264866572942036e-05 47.257193547018154 9.1407125984072152e-26 " " c 4.6022515328822839
65220717289.450325 3.3327477033662234e-07 3.826e+33 1.9889993371164818e+33 157994.20784628959 372958109.61707872 1.6934737544752225e-05 47.856995209940386 5.558524216354039e-26 " " c 4.6023453320248038
65289515514.439194 3.0309870813205464e-07 3.826e+33 1.9889993971366697e+33 154652.49546610794 338010978.01296031 1.5678685115677957e-05 48.476244885530726 3.3375716982459526e-26 " " c 4.6024394249885763
65358313739.428062 2.7512262401607757e-07 3.826e+33 1.9889994527811009e+33 151318.07184666253 305747912.01216352 1.449385323493151e-05 49.115995236001368 1.9775662246817996e-26 " " c 4.6025338770068247
65427111964.416931 2.4922619523692902e-07 3.826e+33 1.9889995042890978e+33 147990.92021708438 276008644.62142152 1.3377449868967976e-05 49.777379405815246 1.15552712104326e-26 " " c 4.6026287737886626
65495910189.4058 2.2529343612909258e-07 3.826e+33 1.9889995518913556e+33 144671.02427436909 248639781.60695076 1.2326746290464033e-05 50.461619031802428 6.6539147799677663e-27 " " c 4.602724228124889
65564708414.394669 2.0321262339528801e-07 3.826e+33 1.9889995958100922e+33 141358.36822698169 223494612.08880663 1.133907638059269e-05 51.170033238809602 3.7731118354235263e-27 " " c 4.6028203887568768
65633506639.383537 1.8287621905699325e-07 3.826e+33 1.9889996362592004e+33 138052.93684726939 200432922.43498468 1.0411835944667386e-05 51.904048764886831 2.1052359068622568e-27 " " c 4.6029174523507663
65702304864.372406 1.6418079562541266e-07 3.826e+33 1.9889996734443975e+33 134754.71553517485 179320813.3916758 9.5424820412443361e-06 52.665211384006923 1.154801487528383e-27 " " c 4.6030156797533124
65771103089.361275 1.4702696016222205e-07 3.826e+33 1.9889997075633763e+33 131463.69039660727 160030520.38665622 8.7285323247888209e-06 53.455198822600643 6.2218142817942851e-28 " " c 4.6031154181977367
65839901314.350143 1.3131927922849229e-07 3.826e+33 1.9889997388059538e+33 128179.84834103964 142440236.94332433 7.9675644020285619e-06 54.275835399489189 3.2892385000496867e-28 " " c 4.6032171318306991
65908699539.339012 1.1696620305645666e-07 3.826e+33 1.9889997673542222e+33 124903.17720460566 126433941.14338356 7.2572152021358798e-06 55.129108657875911 1.704402388565487e-28 " " c 4.6033214439682446
65977497764.327881 1.0387999105354595e-07 3.826e+33 1.988999793382698e+33 121633.6659073979 111901225.07661548 6.5951803608993253e-06 56.017188303659296 8.6464463945963883e-29 " " c 4.6034291960108948
66046295989.31675 9.1976636085178143e-08 3.826e+33 1.9889998170584709e+33 118371.30465715521 98737127.216586426 5.9792136190648588e-06 56.942447817040801 4.2888243250616419e-29 " " c 4.6035415302197569
66115094214.305618 8.1175790089815791e-08 3.826e+33 1.9889998385413536e+33 115116.08521658374 86841967.661489189 5.4071262350459277e-06 57.907489164396956 2.0771662333521083e-29 " " c 4.6036600069662263
66183892439.294487 7.1400688583800331e-08 3.826e+33 1.9889998579840305e+33 111868.00125896324 76121186.179635882 4.8767864122196338e-06 58.915171103933204 9.8079700705691319e-30 " " c 4.6037867722514081
66252690664.283356 6.2578076054364828e-08 3.826e+33 1.9889998755322068e+33 108627.04884765411 66485182.99939765 4.3861187410417286e-06 59.968641649222313 4.5075744789747386e-30 " " c 4.6039247992452745
66321488889.272224 5.4638130797535212e-08 3.826e+33 1.9889998913247579e+33 105393.22709152599 57849162.283637263 3.9331036562237008e-06 61.071375323433124 2.0126788592112864e-30 " " c 4.6040782399453546
66390287114.261093 4.7514390644209925e-08 3.826e+33 1.9889999054938772e+33 102166.53905315341 50132978.228916205 3.5157769092175908e-06 62.227215891630451 8.7138035923928257e-31 " " c 4.6042529424590715
66459085339.249962 4.114367679886044e-08 3.826e+33 1.988999918165227e+33 98946.993024637908 43260983.730001017 3.1322290562428717e-06 63.440425275087456 3.6499627629190993e-31 " " c 4.6044572202860126
66527883564.238831 3.5466020342767024e-08 3.826e+33 1.9889999294580857e+33 95734.604344848238 37161881.550479956 2.7806049620566039e-06 64.715739284843565 1.4755774088035447e-31 " " c 4.6047030097640871
66596681789.227699 3.0424585961696948e-08 3.826e+33 1.9889999394854985e+33 92529.398024428898 31768577.940686621 2.4591033196002768e-06 66.058430577200198 5.7419565338656673e-32 " " c 4.6050076332739911
66665480014.216568 2.5965597894028747e-08 3.826e+33 1.9889999483544259e+33 89331.412592300345 27018038.644699667 2.1659761855344206e-06 67.474378674133561 2.1442887865190611e-32 " " c 4.6053965210104737
